sample_id	group	stage	stage_order	score	n_bins	mean	median	q75	q90	q95	q99	top5_mean	top1_mean	max
IVIGd5	IVIG_treated	day5	5	KYN_metabolism_score_expr	32603	0.003825137216008317	0.0	0.0	0.0	0.0	0.19899091094732282	0.003825137216008317	0.2574848513537591	0.6429863572120667
IVIGd5	IVIG_treated	day5	5	AHR_response_score_expr	32603	0.04111610526374464	0.0	0.0	0.2065013200044632	0.263839903473854	0.4034392541646957	0.35023388595467037	0.48908610181706397	1.0638368129730225
IVIGd5	IVIG_treated	day5	5	AHR_regulon_proxy_score_expr	32603	0.09228141708484337	0.0	0.16504618525505066	0.2633309602737426	0.3352630376815793	0.47441736459732037	0.417694254841708	0.5410744546932547	0.8958767652511597
IVIGd5	IVIG_treated	day5	5	myeloid_inflammation_score_expr	32603	0.16581979895044469	0.1555682122707367	0.264742374420166	0.43662548065185547	0.550007700920105	0.8127081763744353	0.7124592333155519	0.9641217797174366	1.8854920864105225
IVIGd5	IVIG_treated	day5	5	Kyn_AHR_axis_score_expr	32603	-4.881807588573519e-17	-0.43285007651972246	0.15721696614665737	0.957598383537953	1.4096935635833903	2.44544347862978	2.070437924353562	3.157901619242439	6.642335328242061
IVIGd5	IVIG_treated	day5	5	Kyn_AHR_myeloid_score_expr	32603	-5.230508130614485e-17	-0.18668816037584562	0.3175730504907527	0.8735759444678008	1.2440274408167848	2.044133058810722	1.7488888692900093	2.5852339331990333	5.178819613525453
IVIGd5	IVIG_treated	day5	5	Kyn_AHR_myeloid_score_z	32603	3.928905527485597e-09	-0.06155003607273102	0.0589878149330616	0.23984015882015228	0.38589810729026675	0.7841668856143948	0.6448486162649935	1.0900030325676688	3.1653504371643066
IVIGd6	IVIG_treated	day6	6	KYN_metabolism_score_expr	36988	0.005698320269927091	0.0	0.0	0.0	0.0	0.20802934050559949	0.005698320269927091	0.26741254418282895	0.654430627822876
IVIGd6	IVIG_treated	day6	6	AHR_response_score_expr	36988	0.04517854420391466	0.0	0.0	0.2062124133110048	0.26281638741493235	0.39749728530645295	0.3457477163463025	0.48608964383602143	0.9210990071296692
IVIGd6	IVIG_treated	day6	6	AHR_regulon_proxy_score_expr	36988	0.1313841555583217	0.12416108697652817	0.2143743820488453	0.33227249681949617	0.4013951390981675	0.5314244216680524	0.48320731731685435	0.6039464787856953	0.8809369206428528
IVIGd6	IVIG_treated	day6	6	myeloid_inflammation_score_expr	36988	0.19020290262662773	0.16927841305732727	0.30153533071279526	0.4797785043716431	0.5927084892988206	0.845339953303335	0.752410320849032	1.0033853904621022	1.753185510635376
IVIGd6	IVIG_treated	day6	6	Kyn_AHR_axis_score_expr	36988	-1.2294456334120907e-17	-0.19408502615696716	0.2599585724734422	0.9547804337010689	1.379831661412665	2.4016279916408596	2.0054128047953674	2.9832473372547144	5.857557195311986
IVIGd6	IVIG_treated	day6	6	Kyn_AHR_myeloid_score_expr	36988	-1.844168450118136e-17	-0.12098616793918812	0.3443772627893355	0.9063343275470557	1.2846876720431073	2.065595445838852	1.7740634469246386	2.5432523936054405	4.763082254084946
IVIGd6	IVIG_treated	day6	6	Kyn_AHR_myeloid_score_z	36988	2.778432252111339e-09	-0.06367313861846924	0.08136223070323467	0.27167189717292795	0.4074025616049769	0.7434833848476321	0.6318852230503752	1.0484277915310216	5.127992630004883
IVIGd7	IVIG_treated	day7	7	KYN_metabolism_score_expr	36463	0.005496618613701671	0.0	0.0	0.0	0.0	0.17988966107368465	0.005496618613701671	0.23000160737396919	0.49742692708969116
IVIGd7	IVIG_treated	day7	7	AHR_response_score_expr	36463	0.055682883786432796	0.0	0.11673571541905403	0.20455470979213736	0.2640278518199922	0.40322294235229483	0.347702296761175	0.47595154055177347	0.897323489189148
IVIGd7	IVIG_treated	day7	7	AHR_regulon_proxy_score_expr	36463	0.14820926671725254	0.1292761266231537	0.2376212403178215	0.34156972765922566	0.41193503439426427	0.5413420808315276	0.490914271817657	0.6034841903268474	0.800907552242279
IVIGd7	IVIG_treated	day7	7	myeloid_inflammation_score_expr	36463	0.2402014272788154	0.1926451027393341	0.36583007872104645	0.5465172410011292	0.6724153280258179	0.941793205738066	0.8365047000871416	1.076781041328221	1.7869869470596313
IVIGd7	IVIG_treated	day7	7	Kyn_AHR_axis_score_expr	36463	7.794671154431618e-18	-0.23265916251665442	0.3325553197539457	0.9357840973994483	1.3677239669560848	2.3372586028075917	1.9604707818849625	2.888976651170707	5.659559731812838
IVIGd7	IVIG_treated	day7	7	Kyn_AHR_myeloid_score_expr	36463	-1.0912539616204264e-17	-0.12370963336363922	0.3593018925400313	0.8998118342298591	1.2718151136740163	2.0781637473178654	1.76138158641333	2.5104363661656337	4.743461827775331
IVIGd7	IVIG_treated	day7	7	Kyn_AHR_myeloid_score_z	36463	4.4182116111660114e-08	-0.05535031110048294	0.09079154953360558	0.271803879737854	0.41503394544124605	0.7641598904132806	0.6419800804405097	1.0238932539338934	6.396036624908447
